"","NewUID","latitude","longitude","region","Elevation30m","ChiliHeatLoad","BioclimMeanAnnualPrecip","ApanMeanSchulze","FrostDur","Gmap","tmean13c","tminave01c","tminave07c","RFL_SEAS","RFL_CONC"
"587","804_28_CP",-34.26555556,18.39305556,"Cape Point",73,213,19.38330078,1902.300049,NA,641,16,15.60000038,8.800000191,2,41.5
"588","804_29_CP",-34.26555556,18.39305556,"Cape Point",73,213,19.38330078,1902.300049,NA,641,16,15.60000038,8.800000191,2,41.5
"589","804_2_CP",-34.26555556,18.39305556,"Cape Point",73,213,19.38330078,1902.300049,NA,641,16,15.60000038,8.800000191,2,41.5
"590","804_30_CP",-34.26555556,18.39305556,"Cape Point",73,213,19.38330078,1902.300049,NA,641,16,15.60000038,8.800000191,2,41.5
"591","804_3_CP",-34.26555556,18.39305556,"Cape Point",73,213,19.38330078,1902.300049,NA,641,16,15.60000038,8.800000191,2,41.5
"592","804_4_CP",-34.26555556,18.39305556,"Cape Point",73,213,19.38330078,1902.300049,NA,641,16,15.60000038,8.800000191,2,41.5
"593","804_5_CP",-34.26555556,18.39305556,"Cape Point",73,213,19.38330078,1902.300049,NA,641,16,15.60000038,8.800000191,2,41.5
"594","804_6_CP",-34.26555556,18.39305556,"Cape Point",73,213,19.38330078,1902.300049,NA,641,16,15.60000038,8.800000191,2,41.5
"595","804_7_CP",-34.26555556,18.39305556,"Cape Point",73,213,19.38330078,1902.300049,NA,641,16,15.60000038,8.800000191,2,41.5
"596","804_8_CP",-34.26555556,18.39305556,"Cape Point",73,213,19.38330078,1902.300049,NA,641,16,15.60000038,8.800000191,2,41.5
"597","804_9_CP",-34.26555556,18.39305556,"Cape Point",73,213,19.38330078,1902.300049,NA,641,16,15.60000038,8.800000191,2,41.5
"598","725_41_CP",-34.26524204,18.46298508,"Cape Point",172,221,19.35000038,1880.900024,NA,647,15.69999981,15.5,8.600000381,2,41.5
"599","725_42_CP",-34.26524204,18.46298508,"Cape Point",172,221,19.35000038,1880.900024,NA,647,15.69999981,15.5,8.600000381,2,41.5
"600","725_43_CP",-34.26524204,18.46298508,"Cape Point",172,221,19.35000038,1880.900024,NA,647,15.69999981,15.5,8.600000381,2,41.5
"601","725_44_CP",-34.26524204,18.46298508,"Cape Point",172,221,19.35000038,1880.900024,NA,647,15.69999981,15.5,8.600000381,2,41.5
"602","725_45_CP",-34.26524204,18.46298508,"Cape Point",172,221,19.35000038,1880.900024,NA,647,15.69999981,15.5,8.600000381,2,41.5
"603","725_46_CP",-34.26524204,18.46298508,"Cape Point",172,221,19.35000038,1880.900024,NA,647,15.69999981,15.5,8.600000381,2,41.5
"604","725_47_CP",-34.26524204,18.46298508,"Cape Point",172,221,19.35000038,1880.900024,NA,647,15.69999981,15.5,8.600000381,2,41.5
"605","725_48_CP",-34.26524204,18.46298508,"Cape Point",172,221,19.35000038,1880.900024,NA,647,15.69999981,15.5,8.600000381,2,41.5
"606","725_49_CP",-34.26524204,18.46298508,"Cape Point",172,221,19.35000038,1880.900024,NA,647,15.69999981,15.5,8.600000381,2,41.5
"607","725_50_CP",-34.26524204,18.46298508,"Cape Point",172,221,19.35000038,1880.900024,NA,647,15.69999981,15.5,8.600000381,2,41.5
"608","725_51_CP",-34.26524204,18.46298508,"Cape Point",172,221,19.35000038,1880.900024,NA,647,15.69999981,15.5,8.600000381,2,41.5
"609","725_52_CP",-34.26524204,18.46298508,"Cape Point",172,221,19.35000038,1880.900024,NA,647,15.69999981,15.5,8.600000381,2,41.5
"610","814_27_CP",-34.26524204,18.46298508,"Cape Point",172,221,19.35000038,1880.900024,NA,647,15.69999981,15.5,8.600000381,2,41.5
"611","814_28_CP",-34.26524204,18.46298508,"Cape Point",172,221,19.35000038,1880.900024,NA,647,15.69999981,15.5,8.600000381,2,41.5
"612","628_13_HK",-34.25824,18.99531,"Hangklip",298,211,19.5333004,1749.599976,11,1176,15.89999962,14.19999981,6.900000095,2,37.40000153
"613","628_14_HK",-34.25824,18.99531,"Hangklip",298,211,19.5333004,1749.599976,11,1176,15.89999962,14.19999981,6.900000095,2,37.40000153
"614","628_15_HK",-34.25824,18.99531,"Hangklip",298,211,19.5333004,1749.599976,11,1176,15.89999962,14.19999981,6.900000095,2,37.40000153
"615","628_16_HK",-34.25824,18.99531,"Hangklip",298,211,19.5333004,1749.599976,11,1176,15.89999962,14.19999981,6.900000095,2,37.40000153
"616","628_17_HK",-34.25824,18.99531,"Hangklip",298,211,19.5333004,1749.599976,11,1176,15.89999962,14.19999981,6.900000095,2,37.40000153
"617","806_30_CP",-34.25697,18.4258,"Cape Point",79,210,19.56669998,1881.900024,NA,730,16,15.39999962,8.800000191,2,41.5
"618","806_31_CP",-34.25697,18.4258,"Cape Point",79,210,19.56669998,1881.900024,NA,730,16,15.39999962,8.800000191,2,41.5
"619","628_24_HK",-34.25514,19.00844,"Hangklip",269,202,19.68330002,1772,35,976,15.80000019,14.10000038,6.699999809,2,37.40000153
"620","628_21_HK",-34.25128,18.99456,"Hangklip",258,234,19.5333004,1749.599976,11,1176,15.89999962,14.19999981,6.900000095,2,37.40000153
"621","628_23_HK",-34.25053,18.99446,"Hangklip",241,231,19.5333004,1749.599976,11,1176,15.89999962,14.19999981,6.900000095,2,37.40000153
"622","628_25_HK",-34.25048,19.02369,"Hangklip",167,187,19.86669922,1772,35,976,15.80000019,14.10000038,6.699999809,2,37.40000153
"623","628_22_HK",-34.25036,18.99418,"Hangklip",232,231,19.5333004,1749.599976,11,1176,15.89999962,14.19999981,6.900000095,2,37.40000153
"624","628_18_HK",-34.24577,18.99292,"Hangklip",162,226,19.7833004,1749.599976,11,1176,15.89999962,14.19999981,6.900000095,2,37.40000153
"625","628_19_HK",-34.24577,18.99292,"Hangklip",162,226,19.7833004,1749.599976,11,1176,15.89999962,14.19999981,6.900000095,2,37.40000153
"626","628_20_HK",-34.24577,18.99292,"Hangklip",162,226,19.7833004,1749.599976,11,1176,15.89999962,14.19999981,6.900000095,2,37.40000153
"627","628_10_HK",-34.24205,19.01437,"Hangklip",198,223,19.79999924,1772,35,976,15.80000019,14.10000038,6.699999809,2,37.40000153
"628","628_11_HK",-34.24205,19.01437,"Hangklip",198,223,19.79999924,1772,35,976,15.80000019,14.10000038,6.699999809,2,37.40000153
"629","628_12_HK",-34.24205,19.01437,"Hangklip",198,223,19.79999924,1772,35,976,15.80000019,14.10000038,6.699999809,2,37.40000153
"630","628_6_HK",-34.24205,19.01437,"Hangklip",198,223,19.79999924,1772,35,976,15.80000019,14.10000038,6.699999809,2,37.40000153
"631","628_7_HK",-34.24205,19.01437,"Hangklip",198,223,19.79999924,1772,35,976,15.80000019,14.10000038,6.699999809,2,37.40000153
"632","628_8_HK",-34.24205,19.01437,"Hangklip",198,223,19.79999924,1772,35,976,15.80000019,14.10000038,6.699999809,2,37.40000153
"633","628_9_HK",-34.24205,19.01437,"Hangklip",198,223,19.79999924,1772,35,976,15.80000019,14.10000038,6.699999809,2,37.40000153
"634","628_1_HK",-34.24043,19.02282,"Hangklip",201,204,19.83329964,1829.599976,0,1089,15.60000038,14,6.300000191,2,37.40000153
"635","628_2_HK",-34.24043,19.02282,"Hangklip",201,204,19.83329964,1829.599976,0,1089,15.60000038,14,6.300000191,2,37.40000153
"636","628_3_HK",-34.24043,19.02282,"Hangklip",201,204,19.83329964,1829.599976,0,1089,15.60000038,14,6.300000191,2,37.40000153
"637","628_4_HK",-34.24043,19.02282,"Hangklip",201,204,19.83329964,1829.599976,0,1089,15.60000038,14,6.300000191,2,37.40000153
"638","721_14_CP",-34.24024369,18.39350179,"Cape Point",22,212,19.75,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"639","721_15_CP",-34.24024369,18.39350179,"Cape Point",22,212,19.75,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"640","721_16_CP",-34.24024369,18.39350179,"Cape Point",22,212,19.75,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"641","721_17_CP",-34.24024369,18.39350179,"Cape Point",22,212,19.75,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"642","721_18_CP",-34.24024369,18.39350179,"Cape Point",22,212,19.75,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"643","721_19_CP",-34.24024369,18.39350179,"Cape Point",22,212,19.75,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"644","721_20_CP",-34.24024369,18.39350179,"Cape Point",22,212,19.75,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"645","727_17_CP",-34.24024369,18.39350179,"Cape Point",22,212,19.75,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"646","721_21_CP",-34.24009,18.40361,"Cape Point",24,210,19.75,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"647","721_22_CP",-34.24009,18.40361,"Cape Point",24,210,19.75,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"648","721_23_CP",-34.24009,18.40361,"Cape Point",24,210,19.75,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"649","721_24_CP",-34.24009,18.40361,"Cape Point",24,210,19.75,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"650","721_25_CP",-34.24009,18.40361,"Cape Point",24,210,19.75,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"651","725_12_CP",-34.24009,18.40361,"Cape Point",24,210,19.75,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"652","725_14_CP",-34.24009,18.40361,"Cape Point",24,210,19.75,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"653","725_15_CP",-34.24009,18.40361,"Cape Point",24,210,19.75,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"654","721_10_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"655","721_11_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"656","721_12_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"657","721_13_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"658","721_1_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"659","721_2_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"660","721_3_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"661","721_4_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"662","721_5_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"663","721_6_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"664","721_7_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"665","721_8_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"666","721_9_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"667","727_10_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"668","727_11_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"669","727_12_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"670","727_13_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"671","727_14_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"672","727_15_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"673","727_16_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"674","727_1_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"675","727_2_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"676","727_3_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"677","727_4_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"678","727_5_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"679","727_6_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"680","727_7_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"681","727_8_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"682","727_9_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"683","804_31_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"684","804_32_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"685","804_33_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"686","804_34_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"687","806_25_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"688","806_26_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"689","806_27_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"690","806_28_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"691","806_29_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"692","819_10_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"693","819_11_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"694","819_12_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"695","819_13_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"696","819_14_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"697","819_15_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"698","819_16_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"699","819_17_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"700","819_1_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"701","819_2_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"702","819_3_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"703","819_4_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"704","819_5_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"705","819_6_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"706","819_7_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"707","819_8_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"708","819_9_CP",-34.23988,18.38403,"Cape Point",17,213,19.70000076,1942.699951,NA,701,15.80000019,15.5,8.399999619,2,41.5
"709","628_5_HK",-34.23637,19.02466,"Hangklip",224,189,19.83329964,1849.400024,11,1020,15.5,13.89999962,6.199999809,2,37.40000153
"710","727_29_CP",-34.23315411,18.4038459,"Cape Point",37,206,19.64999962,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"711","727_30_CP",-34.23315411,18.4038459,"Cape Point",37,206,19.64999962,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"712","727_31_CP",-34.23315411,18.4038459,"Cape Point",37,206,19.64999962,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"713","727_32_CP",-34.23315411,18.4038459,"Cape Point",37,206,19.64999962,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"714","727_33_CP",-34.23315411,18.4038459,"Cape Point",37,206,19.64999962,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"715","727_34_CP",-34.23315411,18.4038459,"Cape Point",37,206,19.64999962,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"716","727_35_CP",-34.23315411,18.4038459,"Cape Point",37,206,19.64999962,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"717","727_36_CP",-34.23315411,18.4038459,"Cape Point",37,206,19.64999962,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"718","811_20_CP",-34.23315411,18.4038459,"Cape Point",37,206,19.64999962,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"719","811_21_CP",-34.23315411,18.4038459,"Cape Point",37,206,19.64999962,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"720","811_22_CP",-34.23315411,18.4038459,"Cape Point",37,206,19.64999962,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"721","811_23_CP",-34.23315411,18.4038459,"Cape Point",37,206,19.64999962,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"722","811_24_CP",-34.23315411,18.4038459,"Cape Point",37,206,19.64999962,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"723","811_25_CP",-34.23315411,18.4038459,"Cape Point",37,206,19.64999962,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"724","727_18_CP",-34.23212,18.41361,"Cape Point",63,202,19.70000076,1900.300049,NA,769,15.5,14.89999962,8,2,41.5
"725","727_19_CP",-34.23212,18.41361,"Cape Point",63,202,19.70000076,1900.300049,NA,769,15.5,14.89999962,8,2,41.5
"726","727_20_CP",-34.23212,18.41361,"Cape Point",63,202,19.70000076,1900.300049,NA,769,15.5,14.89999962,8,2,41.5
"727","727_21_CP",-34.23212,18.41361,"Cape Point",63,202,19.70000076,1900.300049,NA,769,15.5,14.89999962,8,2,41.5
"728","727_22_CP",-34.23212,18.41361,"Cape Point",63,202,19.70000076,1900.300049,NA,769,15.5,14.89999962,8,2,41.5
"729","727_23_CP",-34.23212,18.41361,"Cape Point",63,202,19.70000076,1900.300049,NA,769,15.5,14.89999962,8,2,41.5
"730","727_24_CP",-34.23212,18.41361,"Cape Point",63,202,19.70000076,1900.300049,NA,769,15.5,14.89999962,8,2,41.5
"731","727_25_CP",-34.23212,18.41361,"Cape Point",63,202,19.70000076,1900.300049,NA,769,15.5,14.89999962,8,2,41.5
"732","727_26_CP",-34.23212,18.41361,"Cape Point",63,202,19.70000076,1900.300049,NA,769,15.5,14.89999962,8,2,41.5
"733","727_27_CP",-34.23212,18.41361,"Cape Point",63,202,19.70000076,1900.300049,NA,769,15.5,14.89999962,8,2,41.5
"734","727_28_CP",-34.23212,18.41361,"Cape Point",63,202,19.70000076,1900.300049,NA,769,15.5,14.89999962,8,2,41.5
"735","811_10_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"736","811_11_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"737","811_12_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"738","811_13_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"739","811_14_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"740","811_15_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"741","811_16_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"742","811_17_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"743","811_18_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"744","811_19_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"745","811_1_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"746","811_2_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"747","811_3_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"748","811_4_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"749","811_5_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"750","811_6_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"751","811_7_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"752","811_8_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"753","811_9_CP",-34.23183333,18.39344444,"Cape Point",29,201,19.66670036,1922.400024,NA,757,15.89999962,15.39999962,8.5,2,41.5
"754","704_27_LB",-33.98097,20.82309,"Langeberg",444,171,20.63330078,1600.199951,46,930,16.70000076,14.10000038,4.599999905,1,4.900000095
"755","704_28_LB",-33.98097,20.82309,"Langeberg",444,171,20.63330078,1600.199951,46,930,16.70000076,14.10000038,4.599999905,1,4.900000095
"756","704_29_LB",-33.98097,20.82309,"Langeberg",444,171,20.63330078,1600.199951,46,930,16.70000076,14.10000038,4.599999905,1,4.900000095
"757","704_30_LB",-33.98097,20.82309,"Langeberg",444,171,20.63330078,1600.199951,46,930,16.70000076,14.10000038,4.599999905,1,4.900000095
"758","704_31_LB",-33.98097,20.82309,"Langeberg",444,171,20.63330078,1600.199951,46,930,16.70000076,14.10000038,4.599999905,1,4.900000095
"759","704_32_LB",-33.98097,20.82309,"Langeberg",444,171,20.63330078,1600.199951,46,930,16.70000076,14.10000038,4.599999905,1,4.900000095
"760","704_33_LB",-33.98097,20.82309,"Langeberg",444,171,20.63330078,1600.199951,46,930,16.70000076,14.10000038,4.599999905,1,4.900000095
"761","704_17_LB",-33.9795,20.79739,"Langeberg",480,186,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"762","704_18_LB",-33.9795,20.79739,"Langeberg",480,186,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"763","704_19_LB",-33.9795,20.79739,"Langeberg",480,186,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"764","704_20_LB",-33.9795,20.79739,"Langeberg",480,186,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"765","704_21_LB",-33.9795,20.79739,"Langeberg",480,186,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"766","704_22_LB",-33.9795,20.79739,"Langeberg",480,186,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"767","704_1_LB",-33.97945,20.79565,"Langeberg",486,188,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"768","704_10_LB",-33.97945,20.79565,"Langeberg",486,188,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"769","704_11_LB",-33.97945,20.79565,"Langeberg",486,188,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"770","704_12_LB",-33.97945,20.79565,"Langeberg",486,188,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"771","704_13_LB",-33.97945,20.79565,"Langeberg",486,188,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"772","704_14_LB",-33.97945,20.79565,"Langeberg",486,188,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"773","704_15_LB",-33.97945,20.79565,"Langeberg",486,188,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"774","704_16_LB",-33.97945,20.79565,"Langeberg",486,188,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"775","704_2_LB",-33.97945,20.79565,"Langeberg",486,188,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"776","704_3_LB",-33.97945,20.79565,"Langeberg",486,188,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"777","704_4_LB",-33.97945,20.79565,"Langeberg",486,188,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"778","704_5_LB",-33.97945,20.79565,"Langeberg",486,188,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"779","704_6_LB",-33.97945,20.79565,"Langeberg",486,188,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"780","704_7_LB",-33.97945,20.79565,"Langeberg",486,188,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
"781","704_8_LB",-33.97945,20.79565,"Langeberg",486,188,20.58329964,1708.400024,47,924,16.70000076,14,4.5,1,4.900000095
